147) at least two people have birthday the same day, probability: 1.0
148) at least two people have birthday the same day, probability: 1.0
149) at least two people have birthday the same day, probability: 1.0
150) at least two people have birthday the same day, probability: 1.0
151) at least two people have birthday the same day, probability: 1.0
152) at least two people have birthday the same day, probability: 1.0
153) at least two people have birthday the same day, probability: 1.0
154) at least two people have birthday the same day, probability: 1.0
155) at least two people have birthday the same day, probability: 1.0
156) at least two people have birthday the same day, probability: 1.0
157) at least two people have birthday the same day, probability: 1.0
158) at least two people have birthday the same day, probability: 1.0
159) at least two people have birthday the same day, probability: 1.0
160) at least two people have birthday the same day, probability: 1.0
161) at least two people have birthday the same day, probability: 1.0
162) at least two people have birthday the same day, probability: 1.0
163) at least two people have birthday the same day, probability: 1.0
164) at least two people have birthday the same day, probability: 1.0
165) at least two people have birthday the same day, probability: 1.0
166) at least two people have birthday the same day, probability: 1.0
167) at least two people have birthday the same day, probability: 1.0
168) at least two people have birthday the same day, probability: 1.0
169) at least two people have birthday the same day, probability: 1.0
170) at least two people have birthday the same day, probability: 1.0
171) at least two people have birthday the same day, probability: 1.0
172) at least two people have birthday the same day, probability: 1.0
173) at least two people have birthday the same day, probability: 1.0
174) at least two people have birthday the same day, probability: 1.0
175) at least two people have birthday the same day, probability: 1.0
176) at least two people have birthday the same day, probability: 1.0
177) at least two people have birthday the same day, probability: 1.0
178) at least two people have birthday the same day, probability: 1.0
179) at least two people have birthday the same day, probability: 1.0
180) at least two people have birthday the same day, probability: 1.0
181) at least two people have birthday the same day, probability: 1.0
182) at least two people have birthday the same day, probability: 1.0
183) at least two people have birthday the same day, probability: 1.0
184) at least two people have birthday the same day, probability: 1.0
185) at least two people have birthday the same day, probability: 1.0
186) at least two people have birthday the same day, probability: 1.0
187) at least two people have birthday the same day, probability: 1.0
188) at least two people have birthday the same day, probability: 1.0
189) at least two people have birthday the same day, probability: 1.0
190) at least two people have birthday the same day, probability: 1.0
191) at least two people have birthday the same day, probability: 1.0
192) at least two people have birthday the same day, probability: 1.0
193) at least two people have birthday the same day, probability: 1.0
194) at least two people have birthday the same day, probability: 1.0
195) at least two people have birthday the same day, probability: 1.0
196) at least two people have birthday the same day, probability: 1.0
197) at least two people have birthday the same day, probability: 1.0
198) at least two people have birthday the same day, probability: 1.0
199) at least two people have birthday the same day, probability: 1.0
200) at least two people have birthday the same day, probability: 1.0
201) at least two people have birthday the same day, probability: 1.0
202) at least two people have birthday the same day, probability: 1.0
203) at least two people have birthday the same day, probability: 1.0
204) at least two people have birthday the same day, probability: 1.0
205) at least two people have birthday the same day, probability: 1.0
206) at least two people have birthday the same day, probability: 1.0
207) at least two people have birthday the same day, probability: 1.0
208) at least two people have birthday the same day, probability: 1.0
209) at least two people have birthday the same day, probability: 1.0
210) at least two people have birthday the same day, probability: 1.0
211) at least two people have birthday the same day, probability: 1.0
212) at least two people have birthday the same day, probability: 1.0
213) at least two people have birthday the same day, probability: 1.0
214) at least two people have birthday the same day, probability: 1.0
215) at least two people have birthday the same day, probability: 1.0
216) at least two people have birthday the same day, probability: 1.0
217) at least two people have birthday the same day, probability: 1.0
218) at least two people have birthday the same day, probability: 1.0
219) at least two people have birthday the same day, probability: 1.0
220) at least two people have birthday the same day, probability: 1.0
221) at least two people have birthday the same day, probability: 1.0
222) at least two people have birthday the same day, probability: 1.0
223) at least two people have birthday the same day, probability: 1.0
224) at least two people have birthday the same day, probability: 1.0
225) at least two people have birthday the same day, probability: 1.0
226) at least two people have birthday the same day, probability: 1.0
227) at least two people have birthday the same day, probability: 1.0
228) at least two people have birthday the same day, probability: 1.0
229) at least two people have birthday the same day, probability: 1.0
230) at least two people have birthday the same day, probability: 1.0
231) at least two people have birthday the same day, probability: 1.0
232) at least two people have birthday the same day, probability: 1.0
233) at least two people have birthday the same day, probability: 1.0
234) at least two people have birthday the same day, probability: 1.0
235) at least two people have birthday the same day, probability: 1.0
236) at least two people have birthday the same day, probability: 1.0
237) at least two people have birthday the same day, probability: 1.0
238) at least two people have birthday the same day, probability: 1.0
239) at least two people have birthday the same day, probability: 1.0
240) at least two people have birthday the same day, probability: 1.0
241) at least two people have birthday the same day, probability: 1.0
242) at least two people have birthday the same day, probability: 1.0
243) at least two people have birthday the same day, probability: 1.0
244) at least two people have birthday the same day, probability: 1.0
245) at least two people have birthday the same day, probability: 1.0
246) at least two people have birthday the same day, probability: 1.0
247) at least two people have birthday the same day, probability: 1.0
248) at least two people have birthday the same day, probability: 1.0
249) at least two people have birthday the same day, probability: 1.0
250) at least two people have birthday the same day, probability: 1.0
251) at least two people have birthday the same day, probability: 1.0
252) at least two people have birthday the same day, probability: 1.0
253) at least two people have birthday the same day, probability: 1.0
254) at least two people have birthday the same day, probability: 1.0
255) at least two people have birthday the same day, probability: 1.0
